id,name,price
103,"Bowers & Wilkins, ASW610",820.41
104,"Bowers & Wilkins, ASW608",534.13
118,"Canton, SUB 8.3",405.79
180,"Dali, Sub C-8 D",480.59
181,"Dali, Sub E-9 F",680.94
182,"Dali, Sub K-14 F",1335.69
183,"Dali, Sub P-10 DSS",1914.76
184,"Dali, E-12 F",747.87
185,"Dali, Sub E-12 F",672.6
186,"Dali, Sub K-14",1190.6
203,"Definitive Technology, ProSub 800",311.56
240,"Denon, DSW-1H",522.88
252,"Dynaudio, Sub 6",2175.34
324,"Edifier, R501BT",170.22
325,"Edifier, R501BTs",166.91
326,"Edifier, T5",107.21
330,"Elac, Debut 2.0 SUB3010",348.06
354,"Focal, Sub 1000 F",630.76
417,"Harman Kardon, HKTS 210SUB",260.17
418,"Harman Kardon, Citation Sub",829.82
419,"Harman Kardon, Citation Sub S",567.13
420,"Harman Kardon, Enchant Subwoofer",485.27
510,"Heco, Aurora Sub 30A",248.37
511,"Heco, Mercury Sub 202 A",217.51
512,"Heco, Victa Prime Sub 252A",328.15
513,"Heco, Victa Sub 251A",225.34
514,"Heco, Direkt Sub 250A",996.57
515,"Heco, Elementa Sub 3830A",924.39
516,"Heco, New Phalanx 302A",801.31
517,"Heco, Mercury Sub 252 A",344.26
518,"Heco, New Phalanx 202A",445.03
629,"JBL, Stage A100P",248.4
630,"JBL, Stage A120P",324.19
631,"JBL, PRX815XLFW",924.65
632,"JBL, Arena S10",210.68
633,"JBL, Control 50S/T",240.63
634,"JBL, Control SB210",504.15
635,"JBL, LSR310S",430.09
636,"JBL, PRX818XLF",774.62
637,"JBL, SUB 260P",435.5
638,"JBL, SUB 550P",522.71
639,"JBL, Studio 550P",515.23
728,"KEF, Kube 8b",503.16
729,"KEF, KC62",1215.93
730,"KEF, KF92-16",4000.4
731,"KEF, KF92-8",2670.28
732,"KEF, KF92",1320.43
733,"KEF, KF92-2",1680.11
734,"KEF, KF92-4",2100.95
735,"KEF, Kube 10b",712.46
736,"KEF, R400b",1274.9
797,"Klipsch, R-100SW",243.55
798,"Klipsch, R-120SW",258.49
799,"Klipsch, SPL-100",420.93
800,"Klipsch, SPL-120",415.35
801,"Klipsch, C-308ASWi",1740.09
802,"Klipsch, R-112SW",492.03
803,"Klipsch, R-115SW",729.34
804,"Klipsch, SPL-120SW",528.54
805,"Klipsch, SPL-150",801.02
912,"Magnat, Monitor Supreme Sub 200",133.89
913,"Magnat, Monitor Supreme Sub 301A",405.53
914,"Magnat, Alpha RS12",324.93
915,"Magnat, Monitor Supreme Sub 300",168.33
916,"Magnat, Monitor Supreme Sub 302A",540.08
917,"Magnat, Monitor Supreme Sub 500",213.2
918,"Magnat, Omega 300",405.92
995,"Marshall, Woburn II",656.3
1007,"Monitor Audio, Bronze W10",387.93
1008,"Monitor Audio, Silver W12",672.37
1162,"Pioneer, S-51W",173.91
1163,"Pioneer, SW-8MK2",132.71
1164,"Pioneer, Elite SW-E10",419.64
1165,"Pioneer, S-21W",134.32
1166,"Pioneer, S-71W",534.65
1167,"Pioneer, SW-10",308.16
1168,"Pioneer, SW-10MK2",267.1
1186,"Polk Audio, PSW10",126.2
1187,"Polk Audio, HTS 10",348.02
1257,"Q-Acoustics, QB50",900.68
1258,"Q-Acoustics, 2070Si",360.36
1259,"Q-Acoustics, 3010s",217.67
1260,"Q-Acoustics, 3050s",247.1
1261,"Q-Acoustics, 3060",263.05
1262,"Q-Acoustics, 3060S",336.96
1263,"Q-Acoustics, 3070S",430.73
1264,"Q-Acoustics, 7060S",308.63
1265,"Q-Acoustics, Q B10",430.33
1266,"Q-Acoustics, Q B12",510.94
1267,"Q-Acoustics, QB12",492.22
1268,"Q-Acoustics, QB20",630.57
1296,"Revel, PerformaBe B112",1660.65
1423,"Sonos, Sub (Gen 3)",602.97
1462,"Sony, SACS9",164.9
1487,"Triad, Bronze SlimSub",765.76
1548,"Wharfedale, PowerCube SPC-10",1068.17
1549,"Wharfedale, WH-D8",208.16
1550,"Wharfedale, WH-D8.2",258.78
1551,"Wharfedale, Diamond SW-150",420.91
1552,"Wharfedale, Diamond SW-250",630.4
1553,"Wharfedale, Diamond SW150",294.11
1554,"Wharfedale, PowerCube SPC-12",616.16
1555,"Wharfedale, SW-10",540.12
1556,"Wharfedale, SW-15",656.68
1557,"Wharfedale, WH-D10",405.61
1650,"Yamaha, NS-SW050",170.28
1651,"Yamaha, NS-SW050BL",106.6
1652,"Yamaha, YST-SW315",307.13
1653,"Yamaha, NS-SW1000",1117.17
1654,"Yamaha, NS-SW100",252.98
1655,"Yamaha, NS-SW200",360.24
1656,"Yamaha, NS-SW300",450.79
