order_id,product_id,quantity
GYYV-56480975,1513,16
GYYV-56480975,555,40
GYYV-56480975,648,17
GYYV-56480975,351,10
GYYV-56480975,1050,4
GYYV-56480975,1319,42
GYYV-56480975,846,9
GYYV-56480975,905,14
GYYV-56480975,889,21
GYYV-56480975,1589,20
GYYV-56480975,768,9
GYYV-56480975,633,10
GYYV-56480975,1298,10
GYYV-56480975,1533,8
GYYV-56480975,618,34
TCZB-81618639,1635,12
TCZB-81618639,45,5
TCZB-81618639,239,12
TCZB-81618639,385,24
TCZB-81618639,1637,7
TCZB-81618639,652,11
ZMBN-75102330,1063,11
ZMBN-75102330,1664,34
ZMBN-75102330,1093,5
ZMBN-75102330,622,26
ZMBN-75102330,1596,26
ZMBN-75102330,497,10
ZMBN-75102330,624,44
ZMBN-75102330,1655,17
ZMBN-75102330,1461,38
ZMBN-75102330,1196,22
