order_id,product_id,quantity
RYHX-33778915,1161,18
RYHX-33778915,63,10
RYHX-33778915,619,32
RYHX-33778915,787,15
RYHX-33778915,776,17
RYHX-33778915,826,6
RYHX-33778915,504,36
RYHX-33778915,65,15
RYHX-33778915,1235,12
RYHX-33778915,996,18
RYHX-33778915,1379,22
RYHX-33778915,621,18
RYHX-33778915,567,44
RYHX-33778915,1185,11
XYNL-04395903,1469,16
XYNL-04395903,1578,4
XYNL-04395903,606,12
XYNL-04395903,785,18
XYNL-04395903,755,44
XYNL-04395903,1657,30
XYNL-04395903,238,8
XYNL-04395903,55,44
XYNL-04395903,595,15
XYNL-04395903,649,22
XYNL-04395903,1361,12
XYNL-04395903,646,26
XYNL-04395903,1586,13
XYNL-04395903,34,24
XYNL-04395903,1240,9
