order_id,product_id,quantity
AUKL-69544842,1423,10
AUKL-69544842,1409,10
AUKL-69544842,652,15
AUKL-69544842,7,21
AUKL-69544842,291,13
AUKL-69544842,751,22
AUKL-69544842,1546,22
AUKL-69544842,600,17
AUKL-69544842,379,28
AUKL-69544842,1019,4
AUKL-69544842,849,8
AUKL-69544842,844,16
AUKL-69544842,180,17
HBHO-27355470,600,12
HBHO-27355470,585,20
HBHO-27355470,1368,14
HBHO-27355470,1623,10
HBHO-27355470,920,34
HBHO-27355470,599,19
HBHO-27355470,9,18
HBHO-27355470,925,16
XLNB-27270501,796,22
XLNB-27270501,567,36
XLNB-27270501,1466,24
XLNB-27270501,1586,11
XLNB-27270501,361,28
XLNB-27270501,654,15
XLNB-27270501,17,38
XLNB-27270501,1627,16
XLNB-27270501,1047,2
XLNB-27270501,1502,3
XLNB-27270501,1589,20
XLNB-27270501,853,4
XLNB-27270501,905,12
XLNB-27270501,239,30
XLNB-27270501,1185,18
XLNB-27270501,1337,20
XLNB-27270501,758,42
