order_id,product_id,quantity
UBQN-94821029,600,21
UBQN-94821029,279,22
UBQN-94821029,756,36
UBQN-94821029,817,11
UBQN-94821029,1500,24
UBQN-94821029,1443,4
UBQN-94821029,461,12
UBQN-94821029,207,3
UBQN-94821029,372,15
UBQN-94821029,118,17
UBQN-94821029,654,11
UBQN-94821029,1590,30
UBQN-94821029,29,34
UBQN-94821029,850,16
UBQN-94821029,93,24
UBQN-94821029,1008,17
UBQN-94821029,1640,24
UBQN-94821029,376,40
UBQN-94821029,1657,16
UBQN-94821029,458,42
JHUM-48790671,854,4
JHUM-48790671,1238,22
JHUM-48790671,793,10
JHUM-48790671,601,19
JHUM-48790671,807,38
JHUM-48790671,1241,8
JHUM-48790671,479,14
JHUM-48790671,279,26
JHUM-48790671,1559,34
JHUM-48790671,196,12
JHUM-48790671,1422,17
JHUM-48790671,1196,11
