order_id,product_id,quantity
PPXL-64637862,707,10
PPXL-64637862,54,18
PPXL-64637862,1359,12
PPXL-64637862,1545,34
PPXL-64637862,667,19
PPXL-64637862,1421,22
PPXL-64637862,540,16
PPXL-64637862,762,5
PPXL-64637862,1577,3
PPXL-64637862,457,26
PPXL-64637862,1630,14
PPXL-64637862,603,22
PPXL-64637862,1001,22
PPXL-64637862,1674,13
PPXL-64637862,19,20
PPXL-64637862,498,8
PPXL-64637862,277,28
PPXL-64637862,291,20
HMXC-87726636,493,8
HMXC-87726636,1383,42
HMXC-87726636,553,32
HMXC-87726636,611,11
HMXC-87726636,765,17
HMXC-87726636,1056,3
HMXC-87726636,435,38
HMXC-87726636,1467,16
HMXC-87726636,107,5
HMXC-87726636,1481,42
HMXC-87726636,1536,10
HMXC-87726636,1531,17
HMXC-87726636,863,12
HMXC-87726636,418,9
FTPV-77865209,841,14
FTPV-77865209,817,12
FTPV-77865209,1621,7
FTPV-77865209,1644,5
FTPV-77865209,336,4
FTPV-77865209,1553,10
FTPV-77865209,387,9
FTPV-77865209,96,44
FTPV-77865209,103,14
FTPV-77865209,1469,34
FTPV-77865209,553,28
FTPV-77865209,1676,14
FTPV-77865209,421,36
FTPV-77865209,118,18
FTPV-77865209,804,21
FTPV-77865209,593,13
YDOT-81201551,762,3
YDOT-81201551,1598,2
YDOT-81201551,1099,5
YDOT-81201551,1334,24
YDOT-81201551,652,6
YDOT-81201551,672,24
YDOT-81201551,540,10
YDOT-81201551,1592,8
YDOT-81201551,606,12
GDVZ-48138844,594,20
GDVZ-48138844,788,18
GDVZ-48138844,1369,12
GDVZ-48138844,617,20
GDVZ-48138844,904,11
GDVZ-48138844,808,18
GDVZ-48138844,473,9
GDVZ-48138844,53,28
GDVZ-48138844,452,18
GDVZ-48138844,240,14
GDVZ-48138844,505,36
GDVZ-48138844,758,26
GDVZ-48138844,1561,34
GDVZ-48138844,121,3
GDVZ-48138844,1590,26
GDVZ-48138844,804,17
GDVZ-48138844,566,26
GDVZ-48138844,532,12
GDVZ-48138844,618,26
GDVZ-48138844,1255,9
DOJS-07233317,372,18
DOJS-07233317,1633,20
DOJS-07233317,1357,18
DOJS-07233317,452,16
DOJS-07233317,628,32
DOJS-07233317,875,15
DOJS-07233317,1158,38
DOJS-07233317,1029,3
DOJS-07233317,1495,18
DOJS-07233317,1136,16
DOJS-07233317,1630,22
DOJS-07233317,212,3
DOJS-07233317,239,18
DOJS-07233317,817,11
DOJS-07233317,544,9
DOJS-07233317,1566,20
