order_id,product_id,quantity
SOCT-63427141,548,8
SOCT-63427141,1053,40
SOCT-63427141,940,21
SOCT-63427141,976,42
SOCT-63427141,55,20
SOCT-63427141,231,8
SOCT-63427141,1646,18
SOCT-63427141,457,28
SOCT-63427141,237,14
SOCT-63427141,290,16
SOCT-63427141,303,8
SOCT-63427141,651,20
SOCT-63427141,617,26
SOCT-63427141,545,11
SOCT-63427141,654,14
SOCT-63427141,1592,28
SOCT-63427141,564,40
SOCT-63427141,239,38
SOCT-63427141,435,28
HLDH-41146746,1479,20
HLDH-41146746,167,14
HLDH-41146746,1392,18
HLDH-41146746,504,22
HLDH-41146746,923,22
HLDH-41146746,769,14
HLDH-41146746,499,20
HLDH-41146746,487,19
HLDH-41146746,814,16
HLDH-41146746,596,18
HLDH-41146746,30,40
HLDH-41146746,1368,18
HLDH-41146746,1196,11
IZFC-94335845,1343,8
IZFC-94335845,1664,18
IZFC-94335845,544,19
IZFC-94335845,528,14
IZFC-94335845,1541,11
IZFC-94335845,1192,20
IZFC-94335845,1609,2
IZFC-94335845,1315,16
IZFC-94335845,1568,38
