order_id,product_id,quantity
CXES-07518609,1637,22
CXES-07518609,798,18
CXES-07518609,1256,20
CXES-07518609,632,16
CXES-07518609,1514,22
CXES-07518609,509,38
CXES-07518609,653,18
CXES-07518609,648,22
CXES-07518609,1445,9
CXES-07518609,1426,16
CXES-07518609,908,3
CXES-07518609,300,16
CXES-07518609,1302,19
CXES-07518609,1638,11
CXES-07518609,665,10
CXES-07518609,1480,18
CXES-07518609,62,10
CXES-07518609,886,8
IHCR-71552107,578,9
IHCR-71552107,1483,36
IHCR-71552107,522,40
IHCR-71552107,714,36
IHCR-71552107,791,17
IHCR-71552107,807,26
IHCR-71552107,988,21
IHCR-71552107,778,16
