id,name,price
81,"Bose, Lifestyle 600",2460.49
82,"Bose, Lifestyle 650",3200.8
83,"Bose, CineMate 15",415.77
84,"Bose, SoundTouch 130",830.99
225,"Denon, DHT-S216",207.71
284,"Edifier, M601DB",324.06
387,"Harman Kardon, BDS 335",516.36
388,"Harman Kardon, BDS 485S",534.02
389,"Harman Kardon, BDS 585S",696.66
390,"Harman Kardon, BDS 635",720.26
391,"Harman Kardon, BDS 685S",581.57
392,"Harman Kardon, BDS 885S",870.68
463,"Heco, Music Style 5000",747.07
464,"Heco, Music Style 9000",880.43
573,"JBL, Bar 2.1",267.49
574,"JBL, Bar 9.1",819.54
575,"JBL, Cinema 610",335.64
760,"Klipsch, Reference Theater Pack",820.28
761,"Klipsch, Cinema 600",486.18
822,"LG, LHD457",172.2
823,"LG, SN11RG",1200.38
824,"LG, LHD657",332.33
825,"LG, SK4D",267.11
826,"LG, SL5Y",261.16
865,"Magnat, Cinema Star 5.1",1909.88
866,"Magnat, Cinema Ultra THX",2025.71
1043,"Onkyo, HT-S3900",336.26
1058,"Panasonic, SC-XH105",164.96
1059,"Panasonic, SC-HTB900",880.83
1060,"Panasonic, SC-HTB400",249.51
1061,"Panasonic, SC-HTB600",294.09
1112,"Pioneer, HTP-074",328.94
1113,"Pioneer, Elite FS-EB70",830.13
1309,"Samsung, HT-J5500W",264.56
1310,"Samsung, HW-Q800T",830.83
1311,"Samsung, HW-Q950A",1800.49
1312,"Samsung, HW-Q950T",1512.24
1313,"Samsung, HW-Q60T",340.13
1314,"Samsung, HW-Q70T",492.32
1445,"Sony, BDV-E2100",207.98
1446,"Sony, HT-A7000",1157.55
1447,"Sony, HT-ST5000",1260.34
1448,"Sony, HT-G700",425.44
1449,"Sony, HT-S350",203.18
1503,"Vizio, SB3651-E6",203.25
1504,"Vizio, SB46514-F6",672.9
1517,"Wharfedale, OBSIDIAN 600 Cinema",870.99
1599,"Yamaha, YHT-4930UBL",304.95
1600,"Yamaha, YHT-4950U",424.84
1601,"Yamaha, YHT-5950U",498.13
1602,"Yamaha, YSP-5600",1360.82
