order_id,product_id,quantity
KBOO-97036112,1643,42
KBOO-97036112,607,17
KBOO-97036112,397,13
KBOO-97036112,489,18
KBOO-97036112,499,16
KBOO-97036112,1147,20
KBOO-97036112,1563,13
KBOO-97036112,270,26
KBOO-97036112,865,4
KBOO-97036112,557,18
KBOO-97036112,768,12
KBOO-97036112,151,9
KBOO-97036112,1239,12
KBOO-97036112,447,9
KBOO-97036112,1186,13
KBOO-97036112,1622,19
KBOO-97036112,1511,16
PVHE-94485556,1252,8
PVHE-94485556,1004,10
PVHE-94485556,107,2
PVHE-94485556,635,19
PVHE-94485556,610,9
PVHE-94485556,776,10
PVHE-94485556,232,8
PVHE-94485556,1540,18
PVHE-94485556,34,34
PVHE-94485556,1156,42
PVHE-94485556,515,14
PVHE-94485556,1165,16
PVHE-94485556,52,16
PVHE-94485556,623,28
PVHE-94485556,1468,28
PVHE-94485556,328,22
NSHP-34306143,1578,3
NSHP-34306143,1428,8
NSHP-34306143,1621,7
NSHP-34306143,495,16
NSHP-34306143,1231,21
NSHP-34306143,1557,21
NSHP-34306143,1632,8
NSHP-34306143,1466,42
NSHP-34306143,1113,8
NSHP-34306143,391,7
NSHP-34306143,650,16
NSHP-34306143,1399,12
NSHP-34306143,875,13
NSHP-34306143,1573,4
NSHP-34306143,1457,17
NSHP-34306143,247,5
NSHP-34306143,483,19
NSHP-34306143,785,11
NSHP-34306143,1452,8
