order_id,product_id,quantity
XCWB-40629766,485,11
XCWB-40629766,638,21
XCWB-40629766,596,21
XCWB-40629766,1551,20
XCWB-40629766,486,17
XCWB-40629766,1277,10
XCWB-40629766,37,2
XCWB-40629766,1565,13
XCWB-40629766,1536,10
XCWB-40629766,649,15
XCWB-40629766,512,17
XCWB-40629766,1364,9
XCWB-40629766,723,28
TOTH-08945225,772,16
TOTH-08945225,1272,32
TOTH-08945225,1614,5
TOTH-08945225,642,36
TOTH-08945225,808,32
TOTH-08945225,860,40
TOTH-08945225,500,16
TOTH-08945225,1559,20
TOTH-08945225,1640,28
TOTH-08945225,590,18
TOTH-08945225,920,42
TOTH-08945225,934,20
TOTH-08945225,1455,19
TOTH-08945225,422,22
TOTH-08945225,564,24
YBYX-65706432,1555,13
YBYX-65706432,910,20
YBYX-65706432,618,26
YBYX-65706432,1011,15
YBYX-65706432,1593,16
YBYX-65706432,999,9
YBYX-65706432,452,19
YBYX-65706432,1173,38
