order_id,product_id,quantity
YJBI-68439326,624,28
YJBI-68439326,391,6
YJBI-68439326,787,16
YJBI-68439326,334,12
YJBI-68439326,769,10
YJBI-68439326,408,34
YJBI-68439326,1320,16
YJBI-68439326,640,16
YJBI-68439326,1041,15
YJBI-68439326,561,32
YJBI-68439326,1476,8
YJBI-68439326,478,18
YJBI-68439326,242,24
YJBI-68439326,427,30
YJBI-68439326,1527,12
YJBI-68439326,237,15
YJBI-68439326,586,17
YJBI-68439326,954,4
YJBI-68439326,64,17
RSNQ-30416327,1631,15
RSNQ-30416327,1666,30
RSNQ-30416327,1368,20
RSNQ-30416327,693,22
RSNQ-30416327,217,28
RSNQ-30416327,457,28
RSNQ-30416327,467,7
RSNQ-30416327,645,20
RSNQ-30416327,1588,8
RSNQ-30416327,785,22
RSNQ-30416327,688,26
RSNQ-30416327,707,11
