order_id,product_id,quantity
NSBK-50504100,2,10
NSBK-50504100,514,22
NSBK-50504100,1416,38
NSBK-50504100,491,14
NSBK-50504100,1482,32
NSBK-50504100,1302,18
NSBK-50504100,1633,15
NSBK-50504100,799,13
NSBK-50504100,652,11
NSBK-50504100,539,10
NSBK-50504100,1268,16
NSBK-50504100,458,18
NSBK-50504100,1546,32
NSBK-50504100,1138,8
NSBK-50504100,1534,17
NSBK-50504100,343,3
NSBK-50504100,934,24
NSBK-50504100,431,38
NSBK-50504100,804,9
NSBK-50504100,744,20
EQIU-00464768,335,9
EQIU-00464768,1191,11
EQIU-00464768,512,17
EQIU-00464768,1156,22
EQIU-00464768,822,7
EQIU-00464768,484,9
EQIU-00464768,752,13
EQIU-00464768,1673,12
EQIU-00464768,499,19
