order_id,product_id,quantity
IGWV-35282976,278,24
IGWV-35282976,511,11
IGWV-35282976,1667,32
IGWV-35282976,565,16
IGWV-35282976,553,44
IGWV-35282976,138,40
IGWV-35282976,589,20
IGWV-35282976,566,20
IGWV-35282976,189,24
IGWV-35282976,317,42
IGWV-35282976,474,21
IGWV-35282976,922,42
IGWV-35282976,1498,38
IGWV-35282976,599,9
IGWV-35282976,463,8
IGWV-35282976,547,21
IGWV-35282976,546,19
IGWV-35282976,432,32
IGWV-35282976,492,16
CLMJ-43426277,824,10
CLMJ-43426277,423,26
CLMJ-43426277,27,36
CLMJ-43426277,1017,4
CLMJ-43426277,233,4
CLMJ-43426277,1303,13
CLMJ-43426277,805,18
CLMJ-43426277,1214,14
CLMJ-43426277,1213,16
CLMJ-43426277,669,18
CLMJ-43426277,1592,42
CLMJ-43426277,1651,16
CLMJ-43426277,1305,3
