order_id,product_id,quantity
PKGL-53556471,659,22
PKGL-53556471,514,10
PKGL-53556471,1135,13
PKGL-53556471,449,18
PKGL-53556471,1633,16
PKGL-53556471,1370,16
PKGL-53556471,931,38
PKGL-53556471,1559,26
PKGL-53556471,1311,8
PKGL-53556471,1352,13
PKGL-53556471,860,26
PKGL-53556471,217,40
PKGL-53556471,750,22
PKGL-53556471,1545,20
PKGL-53556471,45,19
PKGL-53556471,1399,17
PKGL-53556471,502,22
WLRP-42176390,877,19
WLRP-42176390,451,14
WLRP-42176390,167,20
WLRP-42176390,974,26
WLRP-42176390,579,8
WLRP-42176390,459,3
WLRP-42176390,217,32
WLRP-42176390,578,4
WLRP-42176390,237,8
WLRP-42176390,1647,36
WLRP-42176390,580,8
WLRP-42176390,895,15
WLRP-42176390,39,22
WLRP-42176390,329,17
WLRP-42176390,52,22
WLRP-42176390,617,40
WLRP-42176390,566,32
TRBS-22489846,1630,14
TRBS-22489846,1601,11
TRBS-22489846,552,26
TRBS-22489846,840,8
TRBS-22489846,422,32
TRBS-22489846,1445,4
TRBS-22489846,308,8
TRBS-22489846,1656,11
TRBS-22489846,1240,18
TRBS-22489846,310,9
TRBS-22489846,479,20
TRBS-22489846,619,24
TRBS-22489846,1594,30
TRBS-22489846,648,22
TRBS-22489846,649,10
TRBS-22489846,616,19
TRBS-22489846,543,16
TRBS-22489846,910,24
EDEY-65410510,878,18
EDEY-65410510,650,15
EDEY-65410510,1505,24
EDEY-65410510,1171,36
EDEY-65410510,1438,20
EDEY-65410510,10,28
EDEY-65410510,870,8
EDEY-65410510,1581,2
EDEY-65410510,669,32
EDEY-65410510,1545,44
EDEY-65410510,786,19
EDEY-65410510,575,6
NTEZ-56009373,517,18
NTEZ-56009373,604,9
NTEZ-56009373,271,28
NTEZ-56009373,1663,36
NTEZ-56009373,763,7
NTEZ-56009373,456,34
NTEZ-56009373,756,22
NTEZ-56009373,1576,4
NTEZ-56009373,1137,21
NTEZ-56009373,1479,15
NTEZ-56009373,1009,15
NTEZ-56009373,448,8
NTEZ-56009373,211,3
