order_id,product_id,quantity
IAVM-07052097,1533,6
IAVM-07052097,1308,3
IAVM-07052097,1638,8
IAVM-07052097,1377,6
IAVM-07052097,838,4
BAZT-54682512,1618,10
BAZT-54682512,1639,14
BAZT-54682512,512,15
BAZT-54682512,1113,7
BAZT-54682512,789,21
BAZT-54682512,1270,20
BAZT-54682512,541,11
BAZT-54682512,493,22
BAZT-54682512,1549,20
BAZT-54682512,1652,13
BAZT-54682512,814,14
BAZT-54682512,1521,12
BAZT-54682512,217,26
BAZT-54682512,837,2
BAZT-54682512,1672,2
BAZT-54682512,1576,5
BAZT-54682512,271,32
JGVU-76432548,347,17
JGVU-76432548,25,42
JGVU-76432548,1640,38
JGVU-76432548,18,40
JGVU-76432548,258,22
JGVU-76432548,1287,19
JGVU-76432548,527,11
JGVU-76432548,210,4
JGVU-76432548,313,44
JGVU-76432548,930,34
JGVU-76432548,750,21
JGVU-76432548,1466,42
JGVU-76432548,634,18
JGVU-76432548,319,30
